
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
SHIP00009025,sc,1,1,0
SHIP00009025,sp,5,1,0
SHIP00001281,pe,200,1,0
SHIP00001281,mi,3,1,0
SHIP00001281,ar,3,1,0
SHIP00001281,en,1,10,0
SHIP00001281,md,2,1,0
SHIP00001281,ch,1,2,0
SHIP00001281,sc,1,1,0
SHIP00001281,sp,5,1,0
SHIP00007755,pe,200,1,0
SHIP00007755,mi,3,1,0
SHIP00007755,ar,3,1,0
SHIP00007755,en,1,10,0
SHIP00007755,md,2,1,0
SHIP00007755,ch,1,2,0
SHIP00007755,sc,1,1,0
SHIP00007755,sp,5,1,0
SHIP00004698,pe,200,1,0
SHIP00004698,mi,3,1,0
SHIP00004698,ar,3,1,0
SHIP00004698,en,1,10,0
SHIP00004698,md,2,1,0
SHIP00004698,ch,1,2,0
SHIP00004698,sc,1,1,0
SHIP00004698,sp,5,1,0
SHIP00009025,pe,200,1,0
SHIP00009025,mi,3,1,0
SHIP00009025,ar,3,1,0
SHIP00009025,en,1,10,0
SHIP00009025,md,2,1,0
SHIP00009025,ch,1,2,0
